redshift,j,z,i,u,r,g,h,k,radiopeak,radiototal
0.14693,,3003.489497689922,2140.0607678345373,65.22680720954465,1377.9270651443223,479.5415770859024,,,26.956105268421798,31.140874610804985
0.14167,,1573.3532876600316,894.59462719274,32.8417694480447,581.8699123189784,207.79059602335585,,,1.284456451543397,1.3767741106630749
0.14015,3023.3483886159006,2340.055480851276,1638.4233200034657,63.6834368217989,1086.491823981598,385.50184644148,4663.370488646259,3283.4502001686415,3.71550310973311,4.624378330751517
0.19675,,1137.6958066636291,678.6198997914289,17.030447016079368,446.299727044361,156.61242208688944,,,3.579591071785715,4.9448642820595845
0.25206,,733.2067326840305,539.046947050095,14.322741619005056,334.5229886547144,80.61687097305311,,,5.122164232838092,10.604854053346363
0.23742,,1164.1957372698046,723.8131494597432,24.86717952393287,443.022812876522,135.65198439621395,,,10.35513102130519,15.60443037571756
0.39187,226.82351963153033,202.12795266285488,145.89027417407814,2.97869603883965,77.55789455394361,15.08085831303249,295.3247221588084,328.95036739169717,2.7161841022691324,3.49706566794076
0.29895,,268.6744590810528,176.20827917293659,2.4278739706713597,100.8384008636584,21.979925617800127,,,32.665778212408505,36.3561139428781
0.19732,,832.5798129325117,592.6879315425319,13.183359536772997,365.78510518853534,106.07818294203449,,,19.86411316215158,33.626462694344
0.17369,,2401.187674837979,1846.8267931094263,73.4557850842916,1200.1247250154147,399.6007415934044,,,16.44455887330748,28.623238752430606
0.17067,,1389.3975920939645,985.4307324839752,33.176183143470965,620.0489818011657,206.45523568294007,,,8.223875825560068,11.63854652343292
0.19497,1080.6581783525696,782.7554541770508,570.7237395561289,17.347073979091466,357.7881477532852,108.24966935831469,1503.48771350219,1491.1807662924232,6.226270743751165,7.520070661128338
0.17413,,1524.8463807005394,1103.6377366581646,32.153352453356284,710.601771011835,223.06247543243074,,,14.493133217901992,42.93651043281999
0.34165,,333.90767961674356,216.38449540313474,6.3274177030929355,123.03439954955046,26.015156583249745,,,4.546470479240007,7.5971760271788265
0.27411,,520.986330154568,367.8122797800573,6.650067968327792,219.39458025242536,50.58555195183487,,,19.548244667786417,30.172769820795256
0.20883,,1144.0008967272659,807.6556975513097,22.388572383737834,483.5335115812609,134.2846215143035,,,9.521567663615661,11.042798591690332
0.26967,,632.7417703092923,452.92485854143666,12.451623672714769,268.4272504909125,65.70915597977307,,,234.2423951930992,193.8571766748319
0.15797,,1084.4914665093036,757.2275095407479,29.001900379916492,496.16546183669,163.69157992648874,,,5.457329466886281,6.237646079731622
0.34329,,338.86439850159394,232.93036570246053,4.293642998561599,131.83359536772994,26.793304478734893,,,7.639973433471387,9.690209827020254
0.20867,,750.2850478384888,544.0338460049329,18.794301426799315,334.5229886547144,95.32929542704589,,,2.7955482683608905,4.0102665951455885
0.19018,,1516.4436163406622,1041.4199399470785,37.53409666588358,663.7836082739052,200.8289831385311,,,6.21642630713404,9.127244513640326
0.09561,1763.9577538758056,1079.5095152549418,904.5361695984584,54.9574475489301,547.0488719693749,243.6834435087861,2548.589356658185,1854.942618548448,15.079957281382814,16.782096514848867
0.04033,23685.82079560009,20798.232653959654,15108.675136443944,1054.9372493316453,10158.41847030633,4755.83016762113,31732.174328029065,28049.85515513221,16.745954872771065,21.736621482005027
0.16089,,881.5074487836166,646.2879062231376,33.206736812839914,417.6634002565287,156.0365438018959,,,2.895791480494009,3.7582898104415294
0.35626,,217.58369445432206,142.83217633741734,1.9517596457613389,76.63489708319575,13.46562088931364,,,4.660335463990733,4.904906241086948
0.26456,,758.6228920337633,531.161136703709,17.0933006552419,321.82964144843487,84.10590946784875,,,10.231676570421996,14.84299738918667
0.15726,,1869.0734216228707,1312.279764522362,25.967259662430255,841.0590946784874,273.921642140604,,,4.934371207087947,8.01359024190205
0.40646,,392.30704068565535,252.36322331611632,0.6137989297547092,125.7843532929812,23.573621373034083,,,,
0.34304,,302.29188375699727,236.8241395976877,3.6310000000000002,121.01130140089141,24.256400728033515,,,10.356430371417645,13.158456876532487
0.03939,16431.92008113228,11957.107057124784,8410.583559206747,516.2097899484519,5738.866804391652,2785.006455534405,25066.86404013799,32986.06265368389,174.77300708981218,269.88748164614213
0.4832,,245.2595973176307,152.90672216161897,3.2361321563636247,69.31482237108713,12.001247250154172,,,8.11857726634049,14.956080827150794
0.22132,,928.166498469023,655.8829302289724,14.375602030284348,396.66740721380467,105.88306671113456,,,19.2205135374651,40.62303833668053
0.12346,,2374.7947049325235,1668.8845873707312,60.64931938674885,1089.4983234931874,405.53335873108955,,,6.998019207172747,15.322690265169998
0.21741,,688.0600561898051,461.7704319283408,9.927179403405825,287.3600330124008,82.1913097236908,,,6.035136695582477,11.221355893400222
0.18812,,1644.4716326315336,1063.717185197225,31.07606339023333,660.125206042837,208.36558638376937,,,14.319095929461389,41.383890388306874
0.21052,1139.956262790248,635.6618822784166,474.2710494009556,66.2561505657494,317.12209746173727,135.52717038922935,1630.4219083533499,1889.4277135905927,8.295745810710573,9.999281772484487
0.39683,,190.03194039886637,128.83274163071118,1.9338653980986598,73.93089990446653,13.56519843962142,,,11.250773660379403,20.628675851979505
0.39666,,243.45922926558492,152.3442024478652,2.2183308041933096,83.87381698061469,15.262520315016506,,,3.6563485165804694,23.928608498214768
0.39052,,299.5203919669545,203.2481422060111,2.1738349470877294,112.83052502675783,21.858784619564265,,,,
0.12099,2722.0020521401016,2927.02321205392,2043.7436030415608,99.73010992737012,1325.642148244755,540.0402768794396,3755.779242501714,3528.0153109946964,19.65580229230603,25.16387881917596
0.12307,2635.65236712646,1999.0623670637801,1397.0951546809183,51.66851943425889,867.8125113611658,302.84893272452746,3450.643193422132,3167.602016493732,8.97736752775817,11.466868533448292
0.18007,,783.4763343108593,616.6327035123174,61.04160149824082,373.96080339153434,185.7060243393225,,,6.068602931312029,7.752732583423426
0.24248,,841.0590946784874,683.6382578580036,37.32729539163794,488.0068376556029,197.3449359397329,,,53.18084495984861,65.29677879538609
0.22543,,790.7259182673179,549.5744754893009,20.30607759433167,336.0674072266804,100.19036575580809,,,14.200619529334949,16.740339126941173
0.13731,,610.9792521062914,526.2913111851798,86.46214849146088,367.4738540308003,221.01737977308267,,,17.008402094730872,21.875924132933985
0.13701,,1277.691300027076,877.4579681968008,30.649701045826742,583.4800409629162,211.26449280206253,,,2.615291849515198,10.528440171531184
0.18383,1058.006751602262,923.9026749221321,689.9640302255226,30.53699927518391,444.6578607407992,141.65323764465674,1316.7394944257874,1774.72205017223,22.995936685151907,204.25524787118414
0.20786,981.0432323212508,774.8653318289068,587.7958774329798,20.5128456997676,382.67133504794145,121.9063876955553,1223.2068164210714,1555.716599441889,28.1196420940766,35.41631313999422
0.20825,,1536.1238878660797,1168.492391298664,26.42570141497157,726.4844998050578,193.0304927587876,,,1.989859019103173,2.462330265581237
0.20809,,598.7230193210783,427.3918804519466,6.861613362209243,275.1857942850499,76.7054741383524,,,4.853467776678613,10.038697383693423
0.13974,,928.166498469023,675.5012600364092,36.31,455.01591233134053,173.4707397909143,,,7.461173322902645,8.102615069857366
0.43808,,284.2012278101377,182.8209297371061,0.14575603987016614,92.22016629322944,16.874307382096422,,,0.3979282005945957,3.2447458529511857
0.29779,,399.6007415934044,297.3217137071384,4.176634002565287,171.88031425527657,39.37549137304966,,,6.191236874376568,8.988304784698089
0.13552,5158.08107918369,3812.6455223151524,2741.7391080125044,104.3340851473819,1831.5814512716224,663.1716929443485,6091.158558832111,6008.007812009287,32.095077173705846,44.11012150452383
0.3251,,433.73709488865217,312.1953469436246,1.8014672743382243,176.695876128181,35.516174553432776,,,7.36374728757559,9.445482443615278
0.03622,12396.195351547538,7332.060886600783,5460.421711677368,481.3114033988074,3774.2109966582616,1902.0695067811973,15903.76066844321,14149.158472320529,15.19168248911216,18.124481171996834
0.31734,,523.390689230927,379.1635693182701,2.6111169756779287,215.5888297052834,41.88191427859839,,,4.15318796879998,5.892765963587328
0.51215,,86.7014033127792,57.866398890529105,0.8614421921658814,31.27706455375574,8.002508969092105,,,11.336006696961395,13.830897622174462
0.06061,8458.404045683135,5171.614908184463,4373.469625637741,210.293613748443,2800.440912115064,1182.5678943436685,9278.970975531034,8431.998117356285,27.465996430124136,32.94778597011115
0.32234,,595.9725975895692,431.7438292214313,9.462951519504701,240.78342664634667,53.75594327069477,348.57796175948783,,5.576839341315673,11.214184257916594
0.33725,,402.9272101645576,280.8190187395995,3.574589452534365,155.31946820643182,27.747657305654794,,,7.200523674640096,9.375934387162186
0.05379,14958.505980320731,9506.623170867058,7066.85333377542,356.8014486771855,4733.9786138736745,2066.4555253787375,21453.597910643093,21336.848274218817,20.673211485061195,27.100261958224422
0.5305,,171.7221663974368,110.66897375374984,4.6948960434284395,43.21414445273602,11.738870619536785,,,75.60300821234163,88.1202760265607
0.07671,2808.5892259071034,1919.6678577462703,1495.6367569749239,147.10447648940234,989.0676251398606,502.6046534460974,3193.741924212698,3521.5229187720784,4.7629643926798515,7.791006007064962
0.27779,,554.1484239883349,379.86227373662496,3.0933305758874554,225.7490595928998,51.43116390574093,,,18.007192520976893,23.989115609831366
0.66987,,88.23208247566387,49.20692410472888,0.48442454391744105,13.515317956905426,1.8181364290761461,,,22.411371167358837,40.88167438238303
0.4261,,308.7635395495696,207.21755638969015,1.5206398623604218,102.80776390089595,17.89890196266617,,,25.295995967601392,35.89515659095887
0.49284,,121.34615934508221,78.20352373283276,0.3897858906749079,37.637959613402494,7.6776116191583395,,,2.4957162485939866,2.857449466974641
0.16013,1220.3610342935126,912.0659632811294,658.9098389692784,37.91635693182701,430.1562674391951,154.4637059317681,1378.79575717693,1639.5722142142808,4.547578621783201,10.40851047394402
0.06252,,,,,,,,,,
0.06308,10038.951938314043,5760.052086693253,4313.465797631515,172.67384761021492,2762.0165489586902,1153.522083423244,12679.440703507567,12109.61568725667,8.352854891660995,9.345223255398126
0.06202,14766.862935360185,9497.867741095186,7125.681216371477,320.0564595723929,4643.295555051162,1944.5811379183542,18243.15292471334,16746.746838874387,10.031852576180215,19.5109067896234
0.01512,13430.382107281232,,,,,,17025.503918012135,14201.378246718323,,
0.37492,,335.75819007884735,211.84909599962543,2.288898152672662,113.97943001772599,20.855784744951837,,,22.761237829978256,31.0252979341493
0.22382,1530.6942411713144,875.8424662992583,626.3626754551419,17.109072819245508,361.43198641361255,101.11743711248654,1555.607920941485,1908.6686246046136,6.505867215680245,9.72270936181711
0.38012,,159.37735277979252,102.90262568012707,3.4707739914022504,56.13401133673238,12.29209791001619,,,20.548484739556706,26.594642352956466
0.08655,4862.82335743099,4329.385345869352,3153.742986694593,143.75602030284318,2004.592336860205,827.9925554381242,6466.95916110604,6557.383680466108,7.956647105417851,21.909366455994824
0.31178,,379.1635693182701,248.21396162035774,3.009026826937892,137.41246388724923,29.378284485516925,,,,
0.22147,1605.7889556937612,972.8057453081583,700.8523431894121,14.901384719020026,428.1802098838155,109.45263732348984,1660.7329562025598,2328.7902586656564,5.567510466199863,5.128741900956704
0.40818,,73.11834292643054,46.30482257850597,2.772212656013584,23.250192232459003,4.223048526850966,,,25.82284023447762,29.365491135237505
0.32891,,297.3217137071384,196.2576263241173,3.5778814775328596,111.07761076413199,21.400626475930594,,,,
0.13116,5327.070996828988,2601.5133732417576,1886.3664858016202,62.75180088965792,1202.3362572294743,410.0400111971455,6141.85889451917,7577.578265682229,9.434413044950173,19.233786481456306
0.25925,,631.5768193171783,416.89443349105,7.1783752499873605,249.5895590110674,55.517055737980556,,,2.8158264396990162,5.46199034845898
0.40402,,326.006318154633,201.75581165677988,0.3096179384602316,100.19036575580809,19.161352096223197,,,18.075493296887327,22.548389112374316
0.07745,,6137.989297547105,4609.206638585869,169.52212323143334,2970.4762481407183,1213.461593450822,,,5.92880212169038,82.84853026166951
0.11337,4588.684754895626,2234.735242508445,1639.9336695583265,67.6123364214827,1078.5143589832994,414.59674565032407,4794.019687476454,5247.233173738578,37.167735223283636,63.627699721749224
0.3387,,329.6297734848311,229.73457041921338,4.389610627778128,134.78022078646404,27.19108756765487,,,15.008895707404658,20.301355207304017
0.3431,,319.7614124342972,225.33382524012964,2.6966604594235632,124.28720623169394,24.056145811920683,,,4.692620807096786,5.446779296681365
0.46137,,220.81363276713697,139.45253902559455,0.12847722426419744,60.705281136405524,13.305346465547405,,,,
0.1065,3263.5349515663383,2097.1348715061745,1468.3389803297428,57.866398890529105,930.734886065438,337.92988686104786,3103.845861521638,3801.286405307708,17.57953493927677,22.149564194784915
0.34019,,609.2932386600653,428.9692398136569,7.244797465652013,239.23603882068778,43.936609665704815,,,40.4631751912935,52.005870086155525
0.33963,,371.2156831576812,260.3911529150104,3.528793087037116,142.7007558032147,29.67743099452681,,,5.49338614730015,6.200601357224594
0.43757,,276.4562661684447,175.88385929223097,0.9674441867148581,92.30525878745001,15.417932033259573,,,4.454076920485209,10.289539022821295
0.37555,,383.0244298174998,245.48590086604256,5.63411830504269,134.90434688878221,23.336000854608425,,,14.084435303477687,14.652192325174536
0.04082,70548.57168240054,47165.71338965166,35647.25278160311,1621.9081231001485,23271.60454149903,10242.982026518344,83618.01426188373,74873.927895661,218.25152298018708,288.27281821137257
0.09553,13112.586308474249,10423.808688174446,7264.844998050578,280.8190187395995,4768.9861339467325,1846.8267931094263,15933.081349993761,15189.04526971599,,
0.04089,12305.188250488318,8480.589848758598,6344.921123378334,346.75805164882416,4321.418241060979,1862.1990309952278,15527.438663209829,12187.941143489097,7.246930473436819,8.385399515213686
0.21717,1239.6195351547537,866.2162895778692,643.3189802845583,14.669879549646371,388.7102661744662,118.14798082527722,1495.2026474559134,2934.4758350899233,5.348566352507528,6.691499786251527
0.21561,2662.492426841368,1329.3104155830533,964.7761936826578,14.48193428360193,590.5085634885488,166.12151249480794,3903.911682200717,4118.419198364974,186.5103242263198,244.75039934751706
0.26089,,374.99561373058583,287.09563174081495,0.35255462284896943,159.08392058682958,39.44811993752041,,,14.070659940687468,18.4084895546846
0.11796,3054.1365351490076,1933.8653980986599,1351.5317956905453,46.30482257850597,871.0168449533804,316.8297553936909,2725.836777225684,3794.2877961167846,5.15086378824299,6.77624985966378
0.04081,31921.86092014847,22122.092615203743,16642.79256101618,819.6464461508642,10995.785933278783,4957.08502327696,37454.15070098013,34764.06422783796,10.455758887745748,15.419179206358587
0.14842,3321.148459913998,2318.6012344692017,1639.9336695583265,42.54285219741015,1032.824045841846,346.11962985458365,4833.927410761178,4356.427570036342,3.299773596284903,5.370830762527102
0.06578,5082.627089806502,4454.7803747968055,3496.440180475639,244.8084760135747,2376.9838645237533,1185.8402519613621,6942.24576306795,5721.768844683716,129.48986871093908,157.47874074807305
0.07629,2618.7144223419523,1537.5399346239126,1008.3840086365841,67.92448760870987,609.8543684344668,269.66604594235633,2961.4193367695634,3969.452094299675,2.9535386628992986,8.474539061430523
0.16323,,725.1469575745369,544.0338460049329,46.13455548565272,348.6791661089942,160.40821157762622,,,13.06851343879371,14.37996973206847
0.07821,4212.000743068738,3245.0870601491847,2327.160454149903,95.24158250933056,1516.4436163406622,611.5419346180021,4465.806972922217,4141.239767284354,18.22748332283192,21.77307585903894
0.19034,1123.2806335353766,810.6364824792423,560.8236217793651,16.399322290961507,348.03781872918756,106.17606237049075,1853.1047872552103,2067.904564074067,4.208250172822135,4.422159385676949
0.06456,12080.598771209847,8606.495752921353,6229.116106652499,257.05511430988025,4077.8045926075506,1679.6789965477813,12737.96768527474,15133.193752805279,7.680183307950455,9.074648099980744
0.18503,1741.3585560963438,1142.948296306048,773.4387148748411,18.67352038457955,476.8986133946733,140.8725246017646,1899.764497692292,2753.7875990150114,6.704304329176343,12.071533846675786
0.06554,9394.813726048615,8654.185198804324,6339.077564597752,297.3217137071384,3941.1788925179053,1794.84153689878,11563.783295672734,9382.759208584526,33.79545415484816,39.70285480177977
0.15325,3088.0795675685813,2025.0060221763886,1419.1426942889284,41.88191427859839,904.5361695984584,292.97214330517653,4978.516601665133,4794.358820392385,1.2639725566829592,1.8028682651721846
0.41042,,233.14488336860933,166.27479451987963,3.398020913825742,81.43790116360243,14.710447648940237,,,2.922398493139644,32.97522759977598
0.19119,,573.8866804391652,403.6697050791496,10.309224969741411,253.2946109045477,74.9594707158121,,,10.043782172861405,15.84431070405378
0.30277,,696.9896389225187,476.8986133946733,3.8728094276281664,264.9882562690201,55.211076924941906,,,39.85414240071005,227.25001815960223
0.20096,,635.077006893309,434.13654589641186,10.158427393124795,263.28485427436505,75.58333658633623,,,4.34798109468434,6.856864868318395
0.30215,,463.0482257850597,334.21519253342444,6.982740179601402,190.20695067811974,41.88191427859839,,,2.839686212666806,5.341993809306404
0.20457,,805.4269502390285,570.1986140510926,12.671452189574477,340.7423790121993,93.41699147895542,,,2.214199382943594,2.7330633351055167
0.0635,24081.764151558862,14362.374973561178,10656.782882028097,385.50184644148,6811.2385880971115,2671.9367644604695,36433.43007383471,27792.68667839986,11.816553843887045,61.823828853318275
0.35982,,983.6181681563933,654.6753736772572,14.36237497356118,336.37690914863754,59.10523934803949,,,,
0.14195,,1114.8756078243846,762.827166700675,25.44640160411963,485.31807077875163,163.69157992648874,,,16.826190524046126,38.43196121695341
0.37622,,179.81505641304045,120.12299821780947,0.15150483296814682,55.05872049425282,7.586228920337634,,,4.785795549679705,15.430865582385337
0.12664,,2041.8613517661572,1341.6106562411721,47.865868541950746,1029.9739405021467,275.439711042642,,,23.927264454458808,32.764946234369845
0.12809,,3373.0771874217794,2312.2050238478196,80.46858732438031,1471.0460570110392,519.5486545626201,,,,
0.18255,,2047.5115140787702,1425.6945618964273,27.67108690959417,883.9467232040336,253.99551827187787,,,11.141244586290298,32.57720869306016
0.52277,,111.69300470588887,73.05106640699485,0.08970701159634434,28.211500237187728,6.528687796249604,,,5.986223980731648,9.352102528441879
0.2889,,474.7078302317107,330.84632586424203,4.592254128026036,192.32070187732236,46.00724595653808,,,10.058382598871802,14.419380091356826
0.16302,2232.9982733194993,1580.615723072875,1142.948296306048,31.27706455375574,703.4389529386146,228.04816635773412,2586.4243641939083,2794.6688709579867,76.0545726401783,98.93379741400429
0.23798,1838.604040775666,1369.0718561503006,962.9999288037814,25.58742511231023,574.9452212805808,163.39020474093263,2123.73284320086,3353.747324062002,74.64849733288719,113.67972515579777
0.51499,,112.83052502675783,70.92934707272917,0.2810776395524277,28.185542707680767,6.905994539198295,,,22.281289916667774,25.18968861446472
0.19516,1907.6038707195594,1534.709145261963,1086.491823981598,27.3921642140604,679.8704279558839,204.18613517661575,1868.5292806204181,3250.353242919579,46.15530702758076,64.5800780810944
0.12487,,2418.946454706912,1693.6599639038182,61.43642090539498,1097.5551056504776,399.96875466125664,,,8.898154129538115,26.300834689616657
0.60944,,178.9890196266617,107.85143589832994,0.3090484388374445,35.94399764136768,7.649380334863155,,,11.71357575243394,23.356631127769248
0.17898,,542.0333834998452,395.20813038668524,7.7844134598840675,248.44255474342214,78.9998367758383,,,0.9153599634539541,2.526089460870697
0.15406,,2151.9209468066447,1534.709145261963,55.517055737980556,1021.4707273764113,241.89464547069122,,,4.6028052455043085,5.734212888964056
0.19599,,1121.0542287491605,778.4413459884067,20.39982625862112,503.06752816373177,132.44224188829875,,,,
0.27888,,662.561505657494,470.35558352959913,13.502882451465704,272.41193998126425,69.05994539198295,,,2.709574889260548,6.759578746871777
0.13107,5629.739133086843,3203.512161814603,2218.3308041933055,75.93228811646732,1412.623417794584,510.0656078638246,4316.185153006792,6710.122410338018,24.437815254692666,31.89955423119492
0.29539,1260.341600186693,940.2138131390623,616.6327035123174,16.30896709268073,359.1092540587749,95.32929542704589,1920.8780815784748,1776.3580441340794,16.40424941230145,18.527799610032872
0.24301,,831.8137524649917,525.3223478357135,5.3607602319907155,388.7102661744662,89.54185058270086,,,2.8964790315049616,15.003033700494193
0.37348,,263.28485427436505,174.27130963998354,1.0814987835523175,102.05308675205546,20.4374180788642,,,3.1429537752182397,6.002998942624117
0.14987,,1502.540460951514,1036.6358512415795,29.952039196695388,664.3949210585033,218.7895394454677,,,3.173713693359858,5.638044416758491
0.15552,1891.8568211268503,1495.6367569749239,1074.5485624576063,37.22428973027613,653.4711883506209,211.4590572410932,2748.5255380416506,2706.0163636310795,15.481661731182776,17.84056380304545
0.4204,,275.1857942850499,178.82433101672183,2.5166682030999663,97.63960433921199,19.338653980986596,,,70.54206674668751,93.4587690181707
0.38744,,296.77430994526753,202.68727356849448,6.04820622325341,103.75905430130211,22.74188613960013,,,36.35987147321207,47.62950597881815
0.48369,,46.09210687160371,36.20980159224489,1.4764764890211712,16.32398686714201,3.981313729016704,,,12.58191644789682,15.123065280002095
0.13453,1661.4540992021743,1367.812166917028,1014.9062748730805,81.81373819710815,675.5012600364092,300.0723337624986,2153.2775908762655,2171.352286309347,3.7330904538953233,5.200096599426534
0.13344,,3034.0754120072124,2130.227857229458,73.18568140430557,1420.4521518226306,517.638226359202,,,5.35534200064894,8.158649026829629
0.09618,,4639.019162959923,3416.8526857056136,128.71420203996868,2318.6012344692017,935.8930023629924,,,4.271285236117725,5.42992665071493
0.47033,,132.68630009186126,88.39467232040334,4.957080669141417,37.568729762222404,7.544431143201547,,,5.152387923301669,5.350022595613733
0.19665,,783.4763343108593,568.1019412866341,16.07038041272248,363.4343976400153,113.56031716697949,,,4.576427208726089,8.799481777945594
0.18086,1613.1996938012185,1034.727284397993,670.5426329286951,12.235630307925572,391.94607719563203,126.71452189574504,2543.8993425116337,2789.526011632502,6.414999659646278,8.118545398921105
0.33944,,566.0129781808319,393.03065571122596,3.053699927518391,204.93971737268296,38.79952870906944,,,2.068128907867833,2.1907638999184194
0.198,,847.2786819519273,607.6118778126487,14.901384719020026,389.068933127774,108.14987835523154,,,3.1815181837220727,4.899122786475487
0.16959,,813.628268479553,477.7782585871813,18.332682497150287,309.61793846023164,129.905207272945,,,14.267941404248274,22.43806540167183
0.0521,,,,,,,,,35.53733374423499,42.65970044544871
0.34202,,477.33865264135005,319.46719850633576,0.13766592281930337,179.64960776290113,36.376974228993056,,,3.7530774924386674,5.455222000200934
0.19297,1390.8759947568576,789.2714866719757,586.1738391238691,26.06309606457067,376.7268854514931,134.6562088931364,1891.037334395439,1514.7130696558602,39.74925745165607,42.25793507698965
0.23678,1504.1405756228246,781.3156831544,558.7614217240261,25.776642760149123,341.6852685705614,112.4154393212801,,1763.316849521114,29.381909924319277,33.84497628876033
0.0375,44145.688621485,45292.48585414366,35255.462284896945,2403.401164289429,24345.92292655849,12156.998378637676,56584.81955319614,48879.92128410634,,
0.22369,,816.6310961534946,512.4204678418317,14.13924376035123,321.5335245335634,102.14707273764114,,,20.30611225860354,36.007888885878494
0.04122,7799.886945438249,5649.708826350327,4545.968508208654,757.9248796650802,3278.1303941108786,2011.9923787157695,9887.805476332294,9018.42052888637,14.685650258136027,24.399943288079605
0.12499,6469.761637360043,2782.443958444957,1914.3721649127183,62.17647581372605,1221.3103093293596,429.36429985615985,6642.014965979181,8732.33812380338,,
0.20168,,1452.1995394501482,1026.1866315611248,23.058244327766882,642.7270595687949,164.29571036939117,,,43.66917242121908,99.85290810070804
0.01692,64578.55728106848,44629.93350298019,28498.790913476267,1452.1995394501482,17751.13300257874,7691.766309363175,84625.26567671946,80007.45147977679,0.6174687204061132,28.929064490310754
0.19874,,1160.9831082643036,790.7259182673179,20.194197381552883,510.0656078638246,165.81595481564662,,,10.207927464328307,11.5168569817551
0.03012,87114.06147986422,52387.316704044584,40628.065613111445,2470.734960166566,26991.4632487407,12001.247250154147,106831.60851818626,87726.45689894615,3.4024483872023685,3.761446277067238
0.09811,6398.648402030848,4545.968508208654,3382.4110403718923,149.01384719020058,2210.1737977308267,913.7482798518121,8885.867718414653,7775.536813365295,50.64993247362019,55.90602520020722
0.27052,,729.1657092040132,543.5332779921818,5.08190049695598,329.9333466556713,77.7725098570223,,,3.1866448660027102,6.484436345378215
0.09919,,,,,,,,,,
0.08466,,4149.792983240087,3059.3298263198344,124.97578418387269,2091.347772222988,808.3995096119157,,,21.17714495695369,25.17891752143698
0.41766,,271.6602120099179,178.49509468113078,0.620048981801167,89.21259695989367,16.642792561016183,,,11.147102036668771,13.888656780612095
0.06136,11914.84297456966,7291.657092040132,5987.235452195549,806.9125698755608,4059.0683545405054,2507.4141825734478,14279.07192074829,14149.158472320529,6.9912052012795725,8.639412803162571
0.39052,,589.9652338771482,438.5571727101565,1.9789102146050854,236.17103199418963,44.6299727044361,,,3.8472132969800343,6.3647245630713805
0.18998,,1715.6401335601015,1255.5276970859188,18.031263390727457,792.9139854341372,229.10061178075807,,,0.828258616120094,0.6097806129020873
0.05864,8473.998229764466,7502.850478384888,5654.916903595561,294.86709830460876,3661.2229727073477,1688.9862643262463,11649.30709048138,9770.80711235906,0.8996133951198125,7.063888196397098
0.10087,,3209.418259240118,2383.561365311162,93.5031882960621,1602.6047848606922,649.271674391723,,,12.52827873120556,17.102505845329876
0.15726,1755.8529191133105,1252.0630351156526,948.9120374917392,76.7054741383524,618.9084869609732,291.8948577796141,1908.5336133590108,2991.785830030309,17.456230603663975,23.228718561387222
0.31494,,494.79628008898635,349.644018047564,7.537476236494349,203.2481422060111,39.66674072138047,,,23.808074450839054,238.5192056276994
0.18206,,909.5490930721398,655.8829302289724,18.451258986911604,418.43305031459994,137.28603005508873,,,3.954841946473565,7.74520301268793
0.18568,2943.66553811165,1893.3300916646112,1403.5452336795845,31.682975539369092,873.4255557906519,259.91174259920746,2851.675751942496,3253.3466619601895,0.731814575573499,0.6565511269385595
0.09869,13642.326784398561,7516.682973364168,5521.10769249419,204.18613517661575,3688.300761546896,1465.6368853171869,14200.373700543201,13437.866646171997,5.1355904400387695,6.364045808907155
0.18957,,1151.4003381695536,822.6714848899301,23.747947049325234,508.6580682945995,155.74926242576802,,,6.80226138170184,13.256359960877584
0.06013,8365.432385964365,4902.598571755855,3678.1227978005722,283.1561937478099,2466.188216735622,1216.8194389564378,9833.31808632011,11239.076072152488,2.4286151676190704,3.008808512227598
0.19039,2148.2680055783985,1231.4770831531764,906.2045973746962,133.29888336134422,655.2794493657985,305.089020434495,3167.3779535588046,3643.5975400643338,58.65286491140287,67.40669818271677
0.05733,12920.771381016059,11046.541339442298,7798.77190355355,465.1851997132016,4947.9628008898635,2348.6938998376354,18293.634694706823,16808.553436315022,11.430492261411553,23.666908871178496
0.18609,,869.4132019108478,595.4242404955754,25.25960814531671,363.7697422899306,137.66592281930338,,,2.6781531399260485,4.0404542876065035
0.10173,3321.148459913998,3020.1347834307994,2301.5811641697055,83.02837454485578,1529.0658785353455,594.8753429093629,4160.064667965268,4663.700379329856,140.26629623174543,160.20159389268747
0.10057,3464.882263164774,2507.4141825734478,1843.428189971073,87.4231474518036,1219.063876955553,510.5362506368082,3724.7757187100333,3447.709089346671,4.503734191398016,4.35919805564576
0.19051,,744.7774581464668,543.0331705543317,18.349598251503583,349.644018047564,111.79606498803139,,,1.157674208819657,1.5941236748272851
0.12514,2140.366746445201,1546.059595774073,1066.6606635807484,33.267987035792764,688.0600561898051,251.89903586884353,3002.6177329548586,3058.655523977338,12.15023650840851,18.426507849619874
0.22029,,922.2016629322943,668.6922527537756,20.60754896661929,411.5533306585588,122.46898735078038,,,7.149971291784756,17.92267549657458
0.04469,18814.316220564677,15531.960463391048,11674.172561420488,569.6739717164187,7899.9836775838285,3551.617455343278,25650.737298426637,21853.966757316695,20.68605307853925,26.67853600794657
0.18358,3305.8888203732135,2097.1348715061745,1538.9559349697333,46.04961641776492,978.1970175644708,297.0476248140718,4412.6566240937855,6314.376144086171,22.74867827391379,41.74031183200879
0.33709,,434.9365518762387,292.16367890760665,3.3668669610698214,167.65865126858344,30.396664604821503,,,,
0.12659,,1682.7757064387067,1195.7117559851752,52.19463787463564,776.2945801949958,283.1561937478099,,,0.8123391587699578,0.9691776953205572
